order_book_id,date,volume,prev_close,close,open,low,high,total_turnover
000002.XSHG,2014-03-21,14405406000.0,2086.916,2143.936,2080.842,2079.157,2148.914,109227460812.0
000002.XSHG,2014-03-24,14731962200.0,2143.936,2163.4,2147.31,2139.345,2171.5660000000007,110079985091.0
000002.XSHG,2014-03-25,13137364400.0,2163.4,2164.416,2160.281,2154.137,2177.307,99938252068.0
000002.XSHG,2014-03-26,10236121500.0,2164.416,2160.612,2167.876,2154.286,2172.075,80333819711.0
000002.XSHG,2014-03-27,11889407200.0,2160.612,2142.681,2157.618,2138.635,2171.473,94866933713.0
000002.XSHG,2014-03-28,12127935400.0,2142.681,2137.547,2142.956,2130.792,2156.916,94034772995.0
000002.XSHG,2014-03-31,9407260800.0,2137.547,2128.785,2138.947,2119.244,2144.2870000000007,71427793481.0
000002.XSHG,2014-04-01,8313308700.0,2128.785,2143.58,2126.363,2123.303,2146.993,64426433489.0
000002.XSHG,2014-04-02,10245793200.0,2143.58,2155.702,2145.653,2142.828,2157.583,77848114178.0
000002.XSHG,2014-04-03,10842976400.0,2155.702,2139.69,2160.452,2133.109,2163.099,79389066231.0
000002.XSHG,2014-04-04,8299245300.0,2139.69,2155.532,2133.233,2130.778,2156.871,66281914932.0
000002.XSHG,2014-04-08,13315457100.0,2155.532,2196.981,2151.015,2149.299,2201.363,107858474624.0
000002.XSHG,2014-04-09,10505796600.0,2196.981,2204.212,2199.458,2194.169,2207.939,87227098062.0
000002.XSHG,2014-04-10,15649416100.0,2204.212,2234.693,2204.886,2196.677,2247.69,129697502068.0
000002.XSHG,2014-04-11,13150199800.0,2234.693,2230.743,2230.548,2219.866,2239.272,111508878592.0
000002.XSHG,2014-04-14,10177626300.0,2230.743,2231.808,2227.434,2216.128,2234.843,86447217210.0
000002.XSHG,2014-04-15,10728271200.0,2231.808,2200.358,2225.881,2196.731,2225.881,91012421315.0
000002.XSHG,2014-04-16,8917180900.0,2200.358,2204.087,2195.742,2190.443,2211.34,75010927166.0
000002.XSHG,2014-04-17,8971290700.0,2204.087,2197.5,2208.108,2194.176,2209.95,74169219590.0
000002.XSHG,2014-04-18,8797375600.0,2197.5,2196.327,2189.716,2178.922,2198.311,72466670634.0
000002.XSHG,2014-04-21,9614847900.0,2196.327,2162.897,2183.972,2162.27,2201.948,81528354887.0
000002.XSHG,2014-04-22,9846626400.0,2162.897,2170.21,2159.687,2143.433,2171.089,82331488943.0
000002.XSHG,2014-04-23,7836776600.0,2170.21,2164.506,2165.213,2155.822,2173.895,66070469205.0
000002.XSHG,2014-04-24,7802595100.0,2164.506,2153.632,2161.1220000000008,2152.751,2173.294,64326577598.0
000002.XSHG,2014-04-25,9283568800.0,2153.632,2132.114,2157.318,2131.116,2162.65,74046788903.0
000002.XSHG,2014-04-28,8956119800.0,2132.114,2097.561,2128.79,2094.029,2131.589,68423893065.0
000002.XSHG,2014-04-29,7603709600.0,2097.561,2115.178,2095.895,2091.355,2116.59,56686165564.0
000002.XSHG,2014-04-30,7430409200.0,2115.178,2121.413,2115.292,2111.221,2124.762,57559111646.0
000002.XSHG,2014-05-05,7975917400.0,2121.413,2122.481,2117.024,2101.481,2124.199,60017967477.0
000002.XSHG,2014-05-06,7446538400.0,2122.481,2123.192,2119.223,2116.314,2134.4,57488993434.0
000002.XSHG,2014-05-07,7413315800.0,2123.192,2104.388,2118.06,2102.6710000000007,2119.634,57460330795.0
000002.XSHG,2014-05-08,7769167000.0,2104.388,2109.821,2100.992,2099.765,2132.562,59445838582.0
000002.XSHG,2014-05-09,7607707400.0,2109.821,2105.505,2111.108,2095.181,2115.274,57435069105.0
000002.XSHG,2014-05-12,11543327800.0,2105.505,2149.248,2117.889,2111.241,2152.019,87953358148.0
000002.XSHG,2014-05-13,9701609500.0,2149.248,2147.077,2151.567,2139.531,2157.855,73631513112.0
000002.XSHG,2014-05-14,7187681000.0,2147.077,2144.092,2145.551,2138.69,2153.216,56377183858.0
000002.XSHG,2014-05-15,7562532400.0,2144.092,2120.0,2140.375,2117.788,2143.459,59661979583.0
000002.XSHG,2014-05-16,6620445100.0,2120.0,2121.556,2118.552,2107.108,2122.901,51544778562.0
000002.XSHG,2014-05-19,6520771300.0,2121.556,2099.24,2117.905,2089.617,2118.1710000000007,52906738440.0
000002.XSHG,2014-05-20,6121678000.0,2099.24,2102.33,2106.244,2096.715,2112.806,49480599608.0
000002.XSHG,2014-05-21,6168909300.0,2102.33,2119.972,2095.179,2084.4410000000007,2120.226,48350312479.0
000002.XSHG,2014-05-22,7455175500.0,2119.972,2116.051,2118.088,2113.522,2137.754,59403884336.0
000002.XSHG,2014-05-23,6335129100.0,2116.051,2129.958,2114.821,2112.301,2129.958,51390461716.0
000002.XSHG,2014-05-26,7015666700.0,2129.958,2137.212,2137.794,2130.521,2141.32,59776491038.0
000002.XSHG,2014-05-27,6748513200.0,2137.212,2130.012,2135.447,2128.193,2140.072,55873698289.0
000002.XSHG,2014-05-28,8118934700.0,2130.012,2146.495,2130.022,2124.535,2149.042,68523107480.0
000002.XSHG,2014-05-29,8107034900.0,2146.495,2136.409,2148.1910000000007,2134.976,2153.692,69390492414.0
000002.XSHG,2014-05-30,7494441000.0,2136.409,2135.087,2136.198,2126.713,2143.111,62240546056.0
000002.XSHG,2014-06-03,7139177600.0,2135.087,2134.187,2135.072,2133.135,2145.989,59201519904.0
000002.XSHG,2014-06-04,7226443900.0,2134.187,2120.044,2133.871,2107.563,2134.391,57402180966.0
000002.XSHG,2014-06-05,6783951700.0,2120.044,2136.812,2114.373,2110.93,2137.673,56316954292.0
000002.XSHG,2014-06-06,6591284300.0,2136.812,2125.325,2136.798,2117.143,2137.53,55071589904.0
000002.XSHG,2014-06-09,6469138900.0,2125.325,2125.905,2120.062,2118.241,2141.387,55090880431.0
000002.XSHG,2014-06-10,7951036300.0,2125.905,2149.016,2128.744,2121.585,2149.26,65346657343.0
000002.XSHG,2014-06-11,7432327200.0,2149.016,2151.558,2145.443,2141.57,2153.353,63111840004.0
000002.XSHG,2014-06-12,8154213000.0,2151.558,2148.215,2148.074,2142.182,2153.882,69221328455.0
000002.XSHG,2014-06-13,9700671500.0,2148.215,2168.176,2145.577,2144.966,2171.203,82457646548.0
000002.XSHG,2014-06-16,9580602900.0,2168.176,2184.237,2168.153,2166.863,2185.649,79876287217.0
000002.XSHG,2014-06-17,8764543400.0,2184.237,2164.038,2178.463,2161.8920000000007,2178.463,70846600445.0
000002.XSHG,2014-06-18,8707977200.0,2164.038,2152.324,2161.601,2148.353,2164.275,70403482844.0
000002.XSHG,2014-06-19,9274727000.0,2152.324,2118.967,2151.393,2112.605,2156.253,74548550005.0
000002.XSHG,2014-06-20,6704115500.0,2118.967,2122.009,2108.119,2105.07,2122.512,53166156615.0
000002.XSHG,2014-06-23,7033653700.0,2122.009,2119.624,2121.548,2118.111,2128.99,57697178600.0
000002.XSHG,2014-06-24,7107283500.0,2119.624,2129.719,2118.93,2116.876,2130.53,61614220968.0
000002.XSHG,2014-06-25,6739410700.0,2129.719,2120.905,2126.036,2113.391,2126.235,55921013373.0
000002.XSHG,2014-06-26,8079906900.0,2120.905,2134.667,2121.073,2120.684,2136.858,66456324929.0
000002.XSHG,2014-06-27,9743692300.0,2134.667,2132.348,2127.543,2120.356,2140.207000000001,76641617202.0
000002.XSHG,2014-06-30,9646636100.0,2132.348,2144.746,2134.555,2134.469,2148.965,79922808180.0
000002.XSHG,2014-07-01,9829754100.0,2144.746,2146.875,2147.798,2138.012,2149.273,83427828187.0
000002.XSHG,2014-07-02,10937984400.0,2146.875,2156.347,2145.931,2140.23,2157.578,89222435470.0
000002.XSHG,2014-07-03,12266087700.0,2156.347,2160.323,2148.148,2144.422,2163.908,96061635597.0
